time,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l
41.455,14.75445639,5.81157882,0.0700389,-12.98384275,3.69926284,1.83964325,21.18091194,-9.9078351,2.58826976,-68.78965895,-13.43054939,0.81392692
41.46,14.24761906,5.83435476,-0.03505081,-12.66240545,3.84325118,1.96774064,22.01326585,-9.81813612,2.73976894,-69.01653048,-12.45107399,0.48218736
41.465,13.72315034,5.80474204,-0.1192043,-12.34679142,3.96223032,2.01496439,22.7837835,-9.67459609,2.84061115,-69.12224213,-11.49838635,0.11146795
41.47,13.23525123,5.84358653,-0.2415172,-12.03416617,4.124316,2.29615731,23.57878101,-9.61235601,2.9442545,-69.16641479,-10.46851302,-0.09548992
41.475,12.72509377,5.82629877,-0.33205427,-11.73236227,4.27220169,2.49171194,24.30109116,-9.49634468,2.99072431,-69.08770499,-9.50240687,-0.36409175
41.48,12.21884718,5.80250248,-0.40190698,-11.44432249,4.40944982,2.68739855,24.99026985,-9.37791302,3.01138737,-68.91461174,-8.57231614,-0.62262619
41.485,11.70378282,5.77643132,-0.47544446,-11.15252277,4.56396354,2.9263666,25.63579732,-9.27675817,2.9841024,-68.63831668,-7.69360842,-0.83776914
41.49,11.18778072,5.74143981,-0.53955392,-10.87213594,4.72317098,3.17946213,26.24096776,-9.17936278,2.92026073,-68.26651101,-6.87350839,-1.04194157
41.495,10.66483815,5.69962162,-0.61282596,-10.60067353,4.89599966,3.46394673,26.79899776,-9.09701605,2.8106968,-67.79694326,-6.12505539,-1.22212861
41.5,10.18055286,5.65488624,-0.65974627,-10.33404493,4.99100422,3.57552719,27.37025759,-9.00369719,2.71576564,-67.24272242,-5.4628659,-1.46153841
41.505,9.62641094,5.62132503,-0.66460458,-10.08845296,5.23970252,4.0064914,27.80894637,-8.9769948,2.50742321,-66.59490819,-4.84126926,-1.57769256
41.51,9.09726331,5.57888969,-0.69479778,-9.8445833,5.43142637,4.32293975,28.24895036,-8.94064173,2.31254184,-65.86120971,-4.3103011,-1.7438284
41.515,8.56929592,5.53960281,-0.70064376,-9.61012691,5.62572456,4.63294918,28.65351633,-8.92540949,2.08903682,-65.04499877,-3.8543964,-1.90184812
41.52,8.03333032,5.50320726,-0.68851595,-9.38161888,5.83443933,4.96250808,29.01362737,-8.92979449,1.83918629,-64.14780186,-3.47326367,-2.05127523
41.525,7.49766414,5.47339975,-0.66330092,-9.15866422,6.04329807,5.28459727,29.34374692,-8.95615132,1.57180078,-63.17484583,-3.15105489,-2.2008666
41.53,6.96353839,5.44756922,-0.63434884,-8.95361932,6.26365481,5.60345644,29.63098157,-9.01423905,1.26062634,-62.12421031,-2.88334541,-2.34912937
41.535,6.42004687,5.42870224,-0.58296451,-8.7451488,6.4910514,5.93414622,29.88342458,-9.08551833,0.94755737,-61.00076876,-2.67410823,-2.49248263
41.54,5.86498728,5.41310983,-0.51775592,-8.53379553,6.72815484,6.28162445,30.09842529,-9.1711869,0.62719249,-59.80858947,-2.51068132,-2.63561069
41.545,5.33263026,5.4061578,-0.45042454,-8.34726691,6.9573892,6.58509651,30.2912352,-9.29084959,0.26427779,-58.54547622,-2.36082754,-2.77994688
41.55,4.76733177,5.4045208,-0.36409585,-8.13833896,7.21066802,6.9266519,30.43963843,-9.41182743,-0.07691626,-57.21777695,-2.27822212,-2.91165987
41.555,4.21738861,5.41052279,-0.27614778,-7.94408844,7.45534521,7.24383533,30.56714315,-9.55543191,-0.44174525,-55.82387175,-2.19356759,-3.04396922
41.56,3.66165368,5.42416154,-0.18279399,-7.74887163,7.70230252,7.55942438,30.66497592,-9.71349741,-0.81052258,-54.36792722,-2.12556098,-3.16972465
41.565,3.11118892,5.44309272,-0.08577111,-7.55924795,7.95332605,7.85750171,30.73852615,-9.8852865,-1.19109432,-52.84977108,-2.06804471,-3.28307183
41.57,2.5573793,5.46971418,0.02431122,-7.3601379,8.19919109,8.15295707,30.78952841,-10.06219606,-1.56245881,-51.27173891,-2.00844203,-3.38504324
41.575,2.01427661,5.50277009,0.12617848,-7.17373107,8.44633141,8.42679658,30.81954532,-10.25364946,-1.95049175,-49.63488164,-1.9476351,-3.46996644
41.58,1.46169483,5.5417139,0.23500842,-6.97260585,8.69350383,8.70267393,30.82524477,-10.44445989,-2.32332725,-47.94165613,-1.88357739,-3.53369796
41.585,0.91045992,5.58816886,0.34389813,-6.76581449,8.93616738,8.97351074,30.8124443,-10.63664919,-2.68416022,-46.19414702,-1.80834056,-3.57219284
41.59,0.36902612,5.63989086,0.45028785,-6.56314345,9.17769082,9.22665234,30.78451159,-10.8334299,-3.0497535,-44.3935414,-1.72280305,-3.58286573
41.595,-0.17373459,5.69838209,0.55274713,-6.35429283,9.41668418,9.47579781,30.73598283,-11.02946983,-3.4040436,-42.54293891,-1.62570799,-3.55926139
41.6,-0.711518,5.76162991,0.65263876,-6.14528249,9.65316778,9.717436,30.67105301,-11.2223313,-3.75209362,-40.64470077,-1.51676932,-3.49831896
41.605,-1.24192562,5.83133781,0.74711298,-5.93219375,9.88860244,9.94854856,30.5925367,-11.41442801,-4.08895641,-38.70322831,-1.39937179,-3.39771264
41.61,-1.7714882,5.9092807,0.83411703,-5.71627339,10.11947715,10.17927144,30.49876345,-11.60245727,-4.40978822,-36.72511159,-1.27008355,-3.25231944
41.615,-2.29612917,5.99154774,0.91587845,-5.5009903,10.35150115,10.40721024,30.38980908,-11.78462179,-4.71988953,-34.71305968,-1.13570466,-3.06017603
41.62,-2.77070923,6.08088516,1.02057472,-5.29170754,10.54200034,10.60858908,30.30588595,-11.97019283,-5.02434086,-32.67533061,-0.9929388,-2.8826507
41.625,-3.29909459,6.17001141,1.08815551,-5.07858468,10.79478673,10.83938341,30.15501376,-12.14165137,-5.31284168,-30.6148533,-0.87746991,-2.5790706
41.63,-3.83937463,6.28559802,1.10465675,-4.85619285,11.03906704,11.09203621,29.99893844,-12.3095858,-5.53424245,-28.56006146,-0.71223179,-2.20840895
41.635,-4.2922758,6.39737963,1.20081022,-4.66422758,11.24982683,11.29457409,29.88776966,-12.48584064,-5.78180539,-26.49357907,-0.64521965,-1.90221128
41.64,-4.8116383,6.51126577,1.22949025,-4.46069904,11.51708938,11.54186669,29.71342934,-12.64169957,-5.98447934,-24.44160353,-0.53120368,-1.45966974
41.645,-5.31637837,6.63566453,1.23063231,-4.25849394,11.7579995,11.80624736,29.55255805,-12.79147891,-6.14114575,-22.41917688,-0.36929422,-1.00270798
41.65,-5.78922184,6.7647704,1.25637966,-4.0788057,12.01069046,12.05386097,29.4062895,-12.94340208,-6.28214778,-20.4293919,-0.29081765,-0.5517315
41.655,-6.25774686,6.90323759,1.27136434,-3.91183757,12.26894234,12.31346239,29.2623214,-13.09440747,-6.38062491,-18.49343826,-0.22038905,-0.07709351
41.66,-6.71355256,7.04470669,1.27885235,-3.76221312,12.53728685,12.57692215,29.12540329,-13.2417275,-6.44673132,-16.61915642,-0.16864986,0.40218381
41.665,-7.15746779,7.18804181,1.27779223,-3.63118232,12.81430138,12.84558069,28.9984305,-13.38491085,-6.47693247,-14.82415905,-0.12947016,0.88158816
41.67,-7.58788757,7.33047122,1.27683421,-3.52300381,13.09656927,13.12337669,28.88193139,-13.52159456,-6.46225033,-13.1189269,-0.09867918,1.35653243
41.675,-8.00570954,7.46875965,1.26374635,-3.43712301,13.38964605,13.40254637,28.7758031,-13.65212588,-6.42485151,-11.51369758,-0.07528252,1.81619961
41.68,-8.4100637,7.60157063,1.24122433,-3.37850546,13.69474089,13.6853107,28.68015476,-13.77619923,-6.36292776,-10.0188171,-0.05699037,2.2592867
41.685,-8.79741362,7.72147177,1.21705573,-3.34857738,14.0038389,13.9672337,28.59710083,-13.88584107,-6.27258327,-8.63948793,-0.04256074,2.67625191
41.69,-9.16675045,7.82779335,1.18891711,-3.35161907,14.31970389,14.24388999,28.52578215,-13.98217639,-6.16183443,-7.38133384,-0.03238603,3.06267703
41.695,-9.51892755,7.91461118,1.15607852,-3.38932364,14.63904019,14.52151291,28.46356754,-14.05984424,-6.0350528,-6.2473587,-0.02113548,3.42107131
41.7,-9.81807094,8.00349516,1.1666599,-3.48517162,14.92744669,14.651053,28.4406012,-14.13570842,-5.85643806,-5.24243119,-0.07325571,3.66923013
41.705,-10.16314982,8.02379837,1.0798481,-3.57855264,15.28225848,15.05473443,28.37059414,-14.15466683,-5.75138303,-4.36380102,0.00058814,4.03453297
41.71,-10.45585158,8.04144625,1.03854585,-3.73310813,15.59941677,15.30008974,28.33684166,-14.16566252,-5.59548041,-3.61613132,0.00251008,4.28561235
41.715,-10.72425171,8.03434737,0.99672564,-3.93204112,15.91210608,15.53195092,28.31304386,-14.15418134,-5.43891665,-2.99756172,0.00346839,4.49944408
41.72,-10.96238194,8.02014953,1.00878144,-4.16748598,16.16868063,15.59163009,28.3139684,-14.13017165,-5.2469849,-2.50997428,-0.04505316,4.64006471
41.725,-11.18834616,7.93828507,0.9138006,-4.46909545,16.50170608,15.95028834,28.29120341,-14.05406963,-5.12743876,-2.14287179,-0.01808697,4.81488757
41.73,-11.39027825,7.87211278,0.90634115,-4.80476611,16.73570249,15.99548604,28.29543845,-13.97618686,-4.95017577,-1.90405649,-0.06587977,4.90996496
41.735,-11.56030604,7.74187797,0.8378405,-5.19454726,17.02215591,16.27203365,28.29660706,-13.85539356,-4.81209761,-1.77726808,-0.10082733,4.97479209
41.74,-11.71888754,7.61929362,0.82396927,-5.62935213,17.23713378,16.30760303,28.30289908,-13.72758702,-4.64026681,-1.76744114,-0.16790489,5.02011045
41.745,-11.82790577,7.44915078,0.79820553,-6.12652999,17.44109803,16.47340539,28.3319199,-13.56423863,-4.49380869,-1.87308388,-0.26922375,4.98007432
41.75,-11.94017918,7.27975907,0.78452622,-6.67242945,17.59955475,16.47286558,28.34389083,-13.39002357,-4.32658162,-2.0779446,-0.37625642,4.98240074
41.755,-11.97873343,7.06788083,0.7928357,-7.27911263,17.73393291,16.57353697,28.39448783,-13.19285136,-4.15885187,-2.37697235,-0.56405737,4.82657725
41.76,-12.0062132,6.849904,0.80958379,-7.94355203,17.81830913,16.58040743,28.43797728,-12.97764191,-3.98007158,-2.76274169,-0.76802738,4.67994529
41.765,-12.03132481,6.61382553,0.82013761,-8.65624289,17.86989698,16.53347004,28.46952947,-12.74004171,-3.81349097,-3.24026989,-0.98766165,4.58922023
41.77,-11.98475952,6.34942901,0.86889974,-9.44034605,17.86441567,16.47829718,28.5260929,-12.48995751,-3.6444255,-3.77439324,-1.29539366,4.37153261
41.775,-11.90017015,6.08256624,0.93207515,-10.28432981,17.78605461,16.39024608,28.59572844,-12.23372349,-3.44499471,-4.37492448,-1.64020007,4.10100414
41.78,-11.79105545,5.80423729,1.0110947,-11.18609256,17.64071742,16.27560822,28.66078206,-11.96443417,-3.24708656,-5.02544179,-2.008216,3.82727424
41.785,-11.63885365,5.51572078,1.10896469,-12.15403443,17.42879371,16.13001243,28.73147079,-11.69099322,-3.03643063,-5.72523656,-2.41157358,3.51589478
41.79,-11.41920703,5.25038574,1.25327961,-13.2023196,17.17556992,15.9208445,28.83541308,-11.42864408,-2.7785401,-6.46598624,-2.83388956,3.08180542
41.795,-11.2523359,4.90092235,1.3242414,-14.25731424,16.7799091,15.79770298,28.85352933,-11.09121696,-2.62180559,-7.20901407,-3.26126701,2.91639972
41.8,-10.92819643,4.60408151,1.50121968,-15.43748624,16.40422617,15.49897909,28.96784442,-10.80385903,-2.3794968,-7.98237013,-3.76817489,2.41912164
41.805,-10.62465913,4.26668589,1.64135166,-16.64046948,15.88896214,15.26330187,29.02694395,-10.47400273,-2.17037418,-8.75221131,-4.24498124,2.08116364
41.81,-10.28764005,3.90833998,1.76758143,-17.90152498,15.27879988,15.02318847,29.06857769,-10.1276231,-1.99549061,-9.51462633,-4.71776802,1.76532924
41.815,-9.9083216,3.54276311,1.9305673,-19.20470821,14.56292329,14.76709935,29.11048433,-9.76374476,-1.79025752,-10.27004856,-5.16426267,1.43261365
41.82,-9.50205997,3.15386857,2.05843196,-20.56092835,13.75632006,14.51541889,29.12369588,-9.38420814,-1.63720359,-11.00386879,-5.59666153,1.14705313
41.825,-9.05913132,2.74680551,2.16329249,-21.96945993,12.84179156,14.26197655,29.11279749,-8.98889203,-1.51297056,-11.70131854,-6.00143635,0.88800252
41.83,-8.57855311,2.32861202,2.28511317,-23.41271065,11.81664435,13.998121,29.09427904,-8.57351602,-1.38617121,-12.37664034,-6.36382817,0.6347179
41.835,-8.0701866,1.89047234,2.39394631,-24.88856721,10.67937644,13.7383061,29.05640438,-8.13960491,-1.27974217,-13.02910132,-6.6770568,0.41065454
41.84,-7.54098713,1.43089404,2.47368179,-26.39478523,9.42879861,13.49860963,28.99125883,-7.68690653,-1.21054717,-13.65320784,-6.9285984,0.22409258
41.845,-6.95879136,0.95997643,2.55120491,-27.94539156,8.07011654,13.22380949,28.90363871,-7.22161219,-1.14283622,-14.20682625,-7.12610955,0.04541591
41.85,-6.34599539,0.48017281,2.61511949,-29.51680217,6.60430425,12.93464902,28.80873199,-6.74457718,-1.09696462,-14.7451469,-7.22421908,-0.12863532
41.855,-5.73319417,-0.03657117,2.64840672,-31.10281112,5.0474758,12.70759498,28.65478161,-6.23758913,-1.09011111,-15.22080954,-7.33107129,-0.20529794
41.86,-5.07127864,-0.54982016,2.67759734,-32.70479394,3.39185988,12.40684083,28.51016221,-5.72934562,-1.09651863,-15.67823598,-7.30872426,-0.30996114
41.865,-4.42541034,-1.09609613,2.66287246,-34.30922468,1.67409632,12.22212879,28.3014479,-5.19592272,-1.14753175,-16.08265368,-7.296668,-0.33183461
41.87,-3.71394144,-1.6380997,2.6867874,-35.92837609,-0.12229516,11.90714593,28.09662139,-4.66013468,-1.17814768,-16.43109552,-7.1863627,-0.35865332
41.875,-2.99075725,-2.18951488,2.68380921,-37.54507854,-1.95171479,11.61170329,27.86940583,-4.11655127,-1.24360893,-16.75419147,-7.00818241,-0.36062543
41.88,-2.24332245,-2.74202305,2.67161956,-39.15737989,-3.80166161,11.28537687,27.62862868,-3.57478966,-1.33103726,-17.05108278,-6.75718178,-0.34234855
41.885,-1.48629414,-3.30010583,2.66076146,-40.75782347,-5.63920743,10.99244355,27.35092757,-3.02528807,-1.42549611,-17.29259934,-6.48537537,-0.28871397
41.89,-0.71856186,-3.86297615,2.6491354,-42.34186246,-7.44829653,10.72542968,27.0436491,-2.47089906,-1.53615044,-17.48913504,-6.19722613,-0.21210876
41.895,0.06440455,-4.41745117,2.63221469,-43.90699124,-9.19577374,10.45299624,26.72461383,-1.92356287,-1.66748919,-17.66553335,-5.8645509,-0.12458968
41.9,0.88349661,-4.94422348,2.64417896,-45.45457261,-10.86122929,10.09813575,26.40235701,-1.39320819,-1.78300509,-17.8021749,-5.43268379,-0.01435875
41.905,1.70317158,-5.46515973,2.64879438,-46.9720306,-12.41867879,9.80223273,26.05470721,-0.86940503,-1.92195928,-17.91089553,-5.00931597,0.11035863
41.91,2.53883292,-5.96336781,2.66296143,-48.46351949,-13.84637918,9.50691023,25.69569736,-0.36546864,-2.06801908,-17.99608603,-4.5694435,0.25385246
41.915,3.3646991,-6.45399209,2.69548951,-49.91860897,-15.11713783,9.30056915,25.28928935,0.13948564,-2.21118612,-18.02229585,-4.19070577,0.39038685
41.92,4.22377562,-6.89920971,2.7463458,-51.34131219,-16.22790301,9.02947634,24.89568932,0.61052547,-2.35121216,-18.03302411,-3.73753361,0.54981154
41.925,5.09653936,-7.30802198,2.80768948,-52.72716815,-17.15642923,8.76944686,24.49800803,1.053746,-2.49503749,-18.02773685,-3.26347069,0.7236171
41.93,5.96567056,-7.68131653,2.88842375,-54.06883036,-17.88998836,8.56285526,24.06997493,1.47624405,-2.61728682,-17.97999329,-2.80972182,0.88976432
41.935,6.87457216,-7.99819488,2.98181378,-55.37161666,-18.43651365,8.33815386,23.67394789,1.85284147,-2.7518354,-17.93759623,-2.30172163,1.10424587
41.94,7.72678624,-8.3015957,3.07965332,-56.61530134,-18.77687674,8.21248618,23.19221761,2.23125693,-2.84999132,-17.82540866,-1.89894556,1.22819065
41.945,8.64108503,-8.55093249,3.19049478,-57.82627215,-18.92251138,8.06978935,22.77271864,2.56040177,-2.98875917,-17.74265575,-1.47045826,1.43179784
41.95,9.53504048,-8.75419546,3.3101647,-58.97326555,-18.87868496,7.97611471,22.31500682,2.86213707,-3.08743568,-17.61444618,-1.05607841,1.60091761
41.955,10.44891186,-8.90556086,3.44207224,-60.06241707,-18.65796258,7.9413548,21.86704042,3.12569763,-3.17971756,-17.46773726,-0.63201355,1.79300582
41.96,11.32377344,-9.02783985,3.56320728,-61.08581622,-18.24016133,7.88496192,21.37507742,3.37412592,-3.25150014,-17.28991521,-0.29459217,1.92774813
41.965,12.22120706,-9.10474168,3.68847138,-62.05215936,-17.6648858,7.9066658,20.90710609,3.58629392,-3.32454251,-17.1191371,0.05813466,2.08344135
41.97,13.10319289,-9.13965606,3.80793982,-62.93978418,-16.94017663,7.94340069,20.41737068,3.76996487,-3.37275583,-16.90965555,0.38517794,2.22240744
41.975,13.982888,-9.13926135,3.91982035,-63.76034743,-16.0803396,8.02713991,19.93166639,3.92654208,-3.4157686,-16.70160184,0.69729451,2.35519178
41.98,14.85186287,-9.10284529,4.02284422,-64.50543531,-15.10880262,8.13948103,19.44063029,4.0550933,-3.44572624,-16.4847191,0.99352296,2.47309524
41.985,15.70736859,-9.03035829,4.11751037,-65.16756164,-14.03651151,8.27894013,18.94077975,4.15551771,-3.46641696,-16.2490613,1.27629202,2.57617028
41.99,16.54580963,-8.92891978,4.19429954,-65.74501517,-12.88692469,8.43346838,18.43488352,4.23333619,-3.47238851,-16.00264979,1.53540774,2.66903957
41.995,17.36721312,-8.80807874,4.24896647,-66.24871677,-11.68688667,8.56050836,17.93173226,4.29600424,-3.45198811,-15.77285829,1.76942445,2.74843074
42,18.16975479,-8.6579628,4.28748305,-66.6434566,-10.44516025,8.77013104,17.41026909,4.32707698,-3.44283295,-15.49177656,2.00208481,2.82417857
42.005,18.95441481,-8.48751461,4.30920329,-66.95953762,-9.19797334,8.95898003,16.89226849,4.34081131,-3.41526414,-15.22707815,2.21519712,2.88907356
42.01,19.71410636,-8.30904063,4.30178566,-67.18286689,-7.96314809,9.12595379,16.36747305,4.34318597,-3.37187925,-14.95365773,2.41943878,2.94521423
42.015,20.45199278,-8.11556877,4.2751171,-67.31477469,-6.75814879,9.28844683,15.83937153,4.32737039,-3.32106861,-14.67714401,2.61459401,2.99460646
42.02,21.16639416,-7.91271257,4.22837609,-67.35545839,-5.59868982,9.45083402,15.30708137,4.29655249,-3.26423526,-14.39730043,2.80102949,3.04077267
42.025,21.85544249,-7.71034109,4.15608908,-67.30363487,-4.49950466,9.58944242,14.77103437,4.25864487,-3.19789598,-14.11379667,2.98468679,3.08329074
42.03,22.51809972,-7.50207843,4.06599592,-67.16196782,-3.47645839,9.70268964,14.23079315,4.20782973,-3.12494381,-13.8294945,3.16152465,3.1228276
42.035,23.15526829,-7.30128493,3.95415801,-66.93127376,-2.53440134,9.77453535,13.68841968,4.15542743,-3.03835878,-13.54485827,3.3405267,3.16040622
42.04,23.76806187,-7.09966796,3.83091016,-66.61347779,-1.68371684,9.80519532,13.14392854,4.09545452,-2.94487403,-13.25961021,3.51479748,3.19552189
42.045,24.34307908,-6.91695483,3.67149706,-66.20341462,-0.91800933,9.82287505,12.58845558,4.03468322,-2.85699659,-12.96967024,3.69384084,3.23380831
42.05,24.93859251,-6.72095683,3.54271675,-65.71526777,-0.26948372,9.71934443,12.0650871,3.96460652,-2.8044767,-12.67835464,3.83755013,3.23770996
42.055,25.417212,-6.57974307,3.31959083,-65.13372481,0.32808372,9.7011899,11.47508797,3.91248328,-2.659734,-12.3935077,4.05128906,3.30458429
42.06,25.97039591,-6.41147816,3.17919331,-64.48686757,0.8296199,9.55873175,10.9552646,3.85145456,-2.60413266,-12.09976761,4.19336218,3.30892616
42.065,26.44865503,-6.27884427,2.98377864,-63.75081219,1.27984739,9.39478936,10.40437709,3.80076994,-2.49712869,-11.81649735,4.37999317,3.33664693
42.07,26.79572856,-6.18322578,2.71643377,-62.92422456,1.56090524,9.17931012,9.75921776,3.75268842,-2.3421187,-11.52389689,4.59484344,3.42168177
42.075,27.19564608,-6.08898077,2.50512575,-62.03473633,1.82914023,8.91108458,9.17746825,3.71526864,-2.23940325,-11.23364407,4.7817953,3.46301812
42.08,27.5682158,-6.01319841,2.29048935,-61.07270797,2.03539917,8.60278617,8.59341638,3.68602894,-2.13427462,-10.94291096,4.96815815,3.50224022
42.085,27.91873313,-5.95929194,2.07539535,-60.0409401,2.19659898,8.26351647,8.01203004,3.66837752,-2.03531543,-10.65331111,5.15486795,3.53584318
42.09,28.23696934,-5.92862107,1.85929359,-58.93809694,2.31843976,7.88562118,7.42400978,3.6644364,-1.93985248,-10.36518254,5.34330414,3.56774535
42.095,28.52143473,-5.90497719,1.65870137,-57.76872393,2.38796428,7.47463288,6.82176801,3.66570774,-1.83123102,-10.06828812,5.52922687,3.60714376
42.1,28.7934953,-5.9139569,1.44892599,-56.53382845,2.47108214,7.05439265,6.23705773,3.68538456,-1.75599143,-9.78246348,5.71773343,3.62927245
42.105,29.02344925,-5.9274346,1.26743906,-55.23464227,2.47532322,6.61346406,5.62435108,3.71452149,-1.65466458,-9.48050342,5.89894736,3.66905807
42.11,29.23391341,-5.96700635,1.07959888,-53.87193193,2.49884895,6.16598251,5.02165711,3.75794033,-1.57828054,-9.18752188,6.08451512,3.69718496
42.115,29.42072589,-6.01775565,0.910442,-52.4477252,2.51317291,5.72477714,4.41637332,3.81340898,-1.50483178,-8.89119827,6.26600982,3.72653815
42.12,29.58708849,-6.09074181,0.73944493,-50.96320567,2.54116553,5.29533526,3.81765474,3.88394407,-1.45484441,-8.60062166,6.44830902,3.74862811
42.125,29.72056,-6.1642904,0.5976035,-49.41773261,2.54383245,4.88391052,3.2056179,3.96094841,-1.39478297,-8.30344672,6.62586465,3.78345719
